TP17
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                176160800,      "126",  426382.202905,  7669085.469893, 347.298782,     "",     09-08-2020/07:59:57.0   ,       MEAS;
                176160801,      "127",  426382.270935,  7669085.474382, 347.268925,     "",     09-08-2020/08:00:09.0   ,       MEAS;
                176160802,      "128",  426383.843224,  7669086.629340, 347.285653,     "",     09-08-2020/08:00:38.0   ,       MEAS;
                176160803,      "129",  426383.873402,  7669086.630505, 347.285570,     "",     09-08-2020/08:00:46.0   ,       MEAS;
                176160804,      "130",  426386.134919,  7669087.952080, 347.342641,     "",     09-08-2020/08:01:06.0   ,       MEAS;
                176160805,      "131",  426386.260705,  7669087.952192, 347.233165,     "",     09-08-2020/08:01:19.0   ,       MEAS;
                176160806,      "132",  426365.519821,  7669104.109654, 346.887443,     "",     09-08-2020/08:03:08.0   ,       MEAS;
                176160807,      "133",  426365.656203,  7669104.069928, 346.853452,     "",     09-08-2020/08:03:16.0   ,       MEAS;
                176160808,      "134",  426367.566846,  7669105.328398, 346.760913,     "",     09-08-2020/08:03:33.0   ,       MEAS;
                176160809,      "135",  426367.574283,  7669105.326446, 346.720277,     "",     09-08-2020/08:03:41.0   ,       MEAS;
                176160810,      "136",  426371.011784,  7669108.154903, 346.956281,     "",     09-08-2020/08:04:10.0   ,       MEAS;
                176160811,      "137",  426371.057984,  7669108.115892, 346.918195,     "",     09-08-2020/08:04:21.0   ,       MEAS;
                176160812,      "138",  426348.293129,  7669122.017892, 346.471549,     "",     09-08-2020/08:05:24.0   ,       MEAS;
                176160813,      "139",  426348.316687,  7669122.007284, 346.294565,     "",     09-08-2020/08:05:38.0   ,       MEAS;
                176160814,      "140",  426351.394985,  7669124.115083, 346.648715,     "",     09-08-2020/08:07:11.0   ,       MEAS;
                176160815,      "141",  426351.384254,  7669124.120656, 346.571169,     "",     09-08-2020/08:07:22.0   ,       MEAS;
                176160816,      "142",  426354.853718,  7669129.252129, 346.493807,     "",     09-08-2020/08:07:49.0   ,       MEAS;
                176160817,      "143",  426354.915040,  7669129.214108, 346.440419,     "",     09-08-2020/08:08:00.0   ,       MEAS;
                176160818,      "144",  426333.575319,  7669141.404433, 346.656254,     "",     09-08-2020/08:09:04.0   ,       MEAS;
                176160819,      "145",  426333.568841,  7669141.409162, 346.612947,     "",     09-08-2020/08:09:14.0   ,       MEAS;
                176160820,      "146",  426335.502826,  7669143.158520, 346.775168,     "",     09-08-2020/08:09:35.0   ,       MEAS;
                176160821,      "147",  426335.515601,  7669143.150286, 346.721234,     "",     09-08-2020/08:09:43.0   ,       MEAS;
                176160822,      "148",  426338.713294,  7669145.061084, 346.549318,     "",     09-08-2020/08:10:03.0   ,       MEAS;
                176160823,      "149",  426338.782269,  7669144.950656, 346.500437,     "",     09-08-2020/08:10:14.0   ,       MEAS;
                176160824,      "150",  426399.293557,  7669064.917505, 347.362045,     "",     09-08-2020/08:14:03.0   ,       MEAS;
                176160825,      "151",  426399.328399,  7669064.954327, 347.316821,     "",     09-08-2020/08:14:14.0   ,       MEAS;
                176160826,      "152",  426400.903678,  7669062.219953, 346.985065,     "",     09-08-2020/08:14:54.0   ,       MEAS;
                176160827,      "153",  426400.860382,  7669062.276975, 346.967200,     "",     09-08-2020/08:15:05.0   ,       MEAS;
                176160828,      "154",  426402.299016,  7669059.809056, 347.441296,     "",     09-08-2020/08:15:26.0   ,       MEAS;
                176160829,      "155",  426402.265890,  7669059.759509, 347.382731,     "",     09-08-2020/08:15:36.0   ,       MEAS;
                176160830,      "156",  426405.587730,  7669060.362679, 347.269360,     "",     09-08-2020/08:16:13.0   ,       MEAS;
                176160831,      "157",  426405.617239,  7669060.330173, 347.233407,     "",     09-08-2020/08:16:26.0   ,       MEAS;
                176160832,      "158",  426403.277010,  7669063.506972, 346.940672,     "",     09-08-2020/08:17:09.0   ,       MEAS;
                176160833,      "159",  426403.285774,  7669063.519048, 346.846154,     "",     09-08-2020/08:17:19.0   ,       MEAS;
                176160834,      "160",  426399.885583,  7669067.763283, 347.176170,     "",     09-08-2020/08:18:00.0   ,       MEAS;
                176160835,      "161",  426399.894116,  7669067.814771, 347.155716,     "",     09-08-2020/08:18:20.0   ,       MEAS;
                176160836,      "162",  426402.471022,  7669067.888037, 347.321054,     "",     09-08-2020/08:18:48.0   ,       MEAS;
                176160837,      "163",  426402.516868,  7669067.927343, 347.285965,     "",     09-08-2020/08:18:56.0   ,       MEAS;
                176160838,      "164",  426405.320658,  7669065.033689, 346.984409,     "",     09-08-2020/08:19:23.0   ,       MEAS;
                176160839,      "165",  426405.370857,  7669065.070460, 346.864299,     "",     09-08-2020/08:19:31.0   ,       MEAS;
                176160840,      "166",  426407.431840,  7669062.746040, 347.330359,     "",     09-08-2020/08:19:56.0   ,       MEAS;
                176160841,      "167",  426407.461844,  7669062.772106, 347.255500,     "",     09-08-2020/08:20:11.0   ,       MEAS;
                176160842,      "168",  426402.793543,  7669108.350680, 346.920191,     "",     09-08-2020/08:22:23.0   ,       MEAS;
                176160843,      "169",  426402.768822,  7669108.423480, 346.867085,     "",     09-08-2020/08:22:33.0   ,       MEAS;
                176160844,      "170",  426403.880001,  7669108.857869, 346.602558,     "",     09-08-2020/08:22:50.0   ,       MEAS;
                176160845,      "171",  426403.926524,  7669108.818293, 346.567846,     "",     09-08-2020/08:22:58.0   ,       MEAS;
                176160846,      "172",  426404.784240,  7669108.834801, 346.834305,     "",     09-08-2020/08:23:14.0   ,       MEAS;
                176160847,      "173",  426404.806849,  7669108.796361, 346.790524,     "",     09-08-2020/08:23:21.0   ,       MEAS;
                176160848,      "174",  426408.763304,  7669111.488927, 346.883821,     "",     09-08-2020/08:23:49.0   ,       MEAS;
                176160849,      "175",  426408.694522,  7669111.566792, 346.856861,     "",     09-08-2020/08:23:58.0   ,       MEAS;
                176160850,      "176",  426406.974038,  7669112.913687, 346.445336,     "",     09-08-2020/08:24:27.0   ,       MEAS;
                176160851,      "177",  426406.991830,  7669112.953038, 346.399450,     "",     09-08-2020/08:24:38.0   ,       MEAS;
                176160852,      "178",  426405.187148,  7669113.448315, 346.746681,     "",     09-08-2020/08:25:00.0   ,       MEAS;
                176160853,      "179",  426405.180369,  7669113.455832, 346.665091,     "",     09-08-2020/08:25:11.0   ,       MEAS;
                176160854,      "180",  426404.155891,  7669111.549349, 346.833074,     "",     09-08-2020/08:26:54.0   ,       MEAS;
                176160855,      "181",  426404.137031,  7669111.505019, 346.791015,     "",     09-08-2020/08:27:05.0   ,       MEAS;
                176160856,      "182",  426406.413993,  7669113.996254, 346.467360,     "",     09-08-2020/08:27:41.0   ,       MEAS;
                176160857,      "183",  426406.470827,  7669114.013977, 346.335584,     "",     09-08-2020/08:27:52.0   ,       MEAS;
                176160858,      "184",  426408.906156,  7669113.999865, 346.649325,     "",     09-08-2020/08:28:12.0   ,       MEAS;
                176160859,      "185",  426409.012195,  7669113.963933, 346.615725,     "",     09-08-2020/08:28:24.0   ,       MEAS;
                176160860,      "186",  426433.627991,  7669114.897101, 347.453429,     "",     09-08-2020/08:31:30.0   ,       MEAS;
                176160861,      "187",  426433.685179,  7669114.959490, 347.395520,     "",     09-08-2020/08:31:41.0   ,       MEAS;
                176160862,      "188",  426433.869541,  7669112.438216, 347.467251,     "",     09-08-2020/08:32:04.0   ,       MEAS;
                176160863,      "189",  426433.872155,  7669112.394020, 347.360127,     "",     09-08-2020/08:32:15.0   ,       MEAS;
                176160864,      "190",  426433.784510,  7669110.182586, 347.471173,     "",     09-08-2020/08:32:32.0   ,       MEAS;
                176160865,      "191",  426433.778544,  7669110.138457, 347.367644,     "",     09-08-2020/08:32:46.0   ,       MEAS;
                176160866,      "192",  426458.711156,  7669115.894334, 347.504194,     "",     09-08-2020/08:33:24.0   ,       MEAS;
                176160867,      "193",  426458.724769,  7669115.890385, 347.436997,     "",     09-08-2020/08:33:34.0   ,       MEAS;
                176160868,      "194",  426458.881811,  7669113.159293, 347.609586,     "",     09-08-2020/08:33:52.0   ,       MEAS;
                176160869,      "195",  426458.892895,  7669113.156402, 347.523971,     "",     09-08-2020/08:34:01.0   ,       MEAS;
                176160870,      "196",  426458.861960,  7669111.317034, 347.344449,     "",     09-08-2020/08:34:22.0   ,       MEAS;
                176160871,      "197",  426458.894336,  7669111.300829, 347.200675,     "",     09-08-2020/08:34:33.0   ,       MEAS;
                176160872,      "198",  426378.881837,  7669105.786738, 346.616320,     "",     09-08-2020/08:37:32.0   ,       MEAS;
                176160873,      "199",  426378.870580,  7669105.762050, 346.596268,     "",     09-08-2020/08:37:46.0   ,       MEAS;
                176160874,      "200",  426378.646543,  7669110.914282, 346.637782,     "",     09-08-2020/08:38:07.0   ,       MEAS;
                176160875,      "201",  426378.660663,  7669110.930274, 346.538493,     "",     09-08-2020/08:38:18.0   ,       MEAS;
                176160876,      "202",  426378.380016,  7669114.182466, 346.608079,     "",     09-08-2020/08:38:42.0   ,       MEAS;
                176160877,      "203",  426378.373268,  7669114.179481, 346.551751,     "",     09-08-2020/08:38:53.0   ,       MEAS;
                176160878,      "204",  426353.866265,  7669111.056053, 345.904572,     "",     09-08-2020/08:39:44.0   ,       MEAS;
                176160879,      "205",  426353.847090,  7669111.033228, 345.832421,     "",     09-08-2020/08:39:55.0   ,       MEAS;
                176160880,      "206",  426353.624317,  7669113.944586, 345.833096,     "",     09-08-2020/08:41:49.0   ,       MEAS;
                176160881,      "207",  426353.631032,  7669113.964606, 345.758594,     "",     09-08-2020/08:41:58.0   ,       MEAS;
                176160882,      "208",  426354.982482,  7669104.354454, 345.845573,     "",     09-08-2020/08:42:34.0   ,       MEAS;
                176160883,      "209",  426354.977422,  7669104.378035, 345.713150,     "",     09-08-2020/08:42:44.0   ,       MEAS;
                176160884,      "210",  426328.482487,  7669105.015054, 345.954262,     "",     09-08-2020/08:44:40.0   ,       MEAS;
                176160885,      "211",  426328.398864,  7669105.058437, 345.937239,     "",     09-08-2020/08:44:54.0   ,       MEAS;
                176160886,      "212",  426328.457090,  7669110.569990, 346.038060,     "",     09-08-2020/08:45:39.0   ,       MEAS;
                176160887,      "213",  426328.471757,  7669110.574478, 345.946655,     "",     09-08-2020/08:46:07.0   ,       MEAS;
                176160888,      "214",  426328.237491,  7669114.069779, 346.151084,     "",     09-08-2020/08:46:31.0   ,       MEAS;
                176160889,      "215",  426328.232972,  7669114.069263, 346.013244,     "",     09-08-2020/08:46:42.0   ,       MEAS;
                176160890,      "216",  426304.184966,  7669105.961173, 346.385488,     "",     09-08-2020/08:47:26.0   ,       MEAS;
                176160891,      "217",  426304.183829,  7669105.957377, 346.345932,     "",     09-08-2020/08:47:41.0   ,       MEAS;
                176160892,      "218",  426303.775465,  7669110.377607, 346.264499,     "",     09-08-2020/08:48:04.0   ,       MEAS;
                176160893,      "219",  426303.778087,  7669110.365050, 346.219763,     "",     09-08-2020/08:48:20.0   ,       MEAS;
                176160894,      "220",  426303.550603,  7669114.701288, 346.292137,     "",     09-08-2020/08:48:43.0   ,       MEAS;
                176160895,      "221",  426303.521705,  7669114.708437, 346.244668,     "",     09-08-2020/08:48:54.0   ,       MEAS;
                176160896,      "222",  426399.697479,  7669101.748876, 347.043561,     "",     09-08-2020/08:52:11.0   ,       MEAS;
                176160772,      "101",  426399.000000,  7669091.000000, 342.000000,     "",     09-08-2020/07:35:02.0   ,       FIX;
                176160771,      "TS2",  426421.000000,  7669088.000000, 348.000000,     "",     09-08-2020/07:25:34.0   ,       FIX;
